year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,carrier_delay,weather_delay,scheduled_departure_time,actual_departure_time,scheduled_arrival_time,actual_arrival_time,flight_status
2020,12,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",538.0,60.0,28.0,8.0,1.0,1445.0,2309.0,04:41,05:00,06:53,07:10,on-time
2020,12,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",153.0,26.0,21.0,2.0,2.0,1001.0,49.0,13:15,13:32,15:26,15:44,on-time
2020,12,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",150.0,11.0,4.0,0.0,0.0,92.0,0.0,18:32,18:49,19:58,20:18,on-time
2020,12,OO,SkyWest Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,12:46,13:01,14:34,14:52,on-time
2020,12,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",135.0,23.0,16.0,1.0,1.0,761.0,22.0,21:16,21:34,22:54,23:12,on-time
2020,12,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",53.0,5.0,4.0,0.0,0.0,194.0,0.0,12:57,13:12,15:00,15:20,on-time
2020,12,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",206.0,37.0,30.0,3.0,0.0,2445.0,98.0,22:42,23:02,01:01,01:19,on-time
2020,12,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",55.0,8.0,7.0,0.0,0.0,268.0,0.0,10:03,10:22,11:59,12:16,on-time
2020,12,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",295.0,47.0,33.0,9.0,1.0,1364.0,840.0,15:07,15:25,17:25,17:40,on-time
2020,12,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",77.0,13.0,9.0,4.0,0.0,1120.0,281.0,14:37,14:52,16:46,17:02,on-time
2020,12,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",301.0,37.0,27.0,0.0,0.0,1061.0,0.0,03:49,04:04,05:33,05:50,on-time
2020,12,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",31.0,6.0,1.0,0.0,0.0,21.0,0.0,02:51,03:06,04:35,04:50,on-time
2020,12,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",13.0,3.0,1.0,0.0,0.0,25.0,0.0,15:09,15:25,17:21,17:40,on-time
2020,12,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",78.0,15.0,12.0,1.0,0.0,313.0,186.0,03:17,03:33,04:35,04:54,on-time
2020,12,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",4.0,1.0,0.0,0.0,0.0,0.0,0.0,04:28,04:43,06:12,06:27,delayed
2020,12,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",191.0,21.0,15.0,4.0,1.0,420.0,201.0,23:54,00:12,01:27,01:47,on-time
2020,12,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",57.0,13.0,7.0,2.0,0.0,282.0,108.0,18:51,19:07,20:26,20:41,on-time
2020,12,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",116.0,9.0,7.0,1.0,0.0,493.0,63.0,04:02,04:20,05:42,05:59,on-time
2020,12,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",53.0,6.0,3.0,2.0,0.0,729.0,736.0,15:13,15:30,17:24,17:43,on-time
2020,12,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",105.0,7.0,5.0,2.0,0.0,582.0,72.0,02:43,02:59,04:14,04:33,on-time
2020,12,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",23.0,0.0,0.0,0.0,0.0,0.0,0.0,23:57,00:13,01:56,02:16,on-time
2020,12,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",25.0,2.0,1.0,0.0,0.0,23.0,0.0,03:10,03:29,05:24,05:42,on-time
2020,12,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",114.0,10.0,5.0,2.0,0.0,213.0,50.0,14:14,14:32,15:55,16:10,on-time
2020,12,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",32.0,3.0,2.0,0.0,1.0,85.0,0.0,05:57,06:17,08:16,08:31,on-time
2020,12,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",53.0,9.0,8.0,0.0,0.0,274.0,0.0,05:02,05:17,06:49,07:05,on-time
2020,12,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",311.0,35.0,25.0,9.0,0.0,3121.0,565.0,21:54,22:12,23:53,00:09,on-time
2020,12,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1773.0,227.0,148.0,20.0,15.0,8402.0,1791.0,09:24,09:44,11:33,11:52,on-time
2020,12,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",164.0,23.0,21.0,0.0,0.0,891.0,0.0,18:08,18:28,19:59,20:14,on-time
2020,12,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",206.0,25.0,19.0,1.0,1.0,1233.0,15.0,09:14,09:34,10:50,11:05,on-time
2020,12,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",61.0,8.0,7.0,1.0,0.0,277.0,47.0,22:46,23:03,00:53,01:12,on-time
2020,12,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",108.0,8.0,4.0,1.0,0.0,117.0,15.0,03:32,03:52,05:47,06:06,on-time
2020,12,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",53.0,9.0,7.0,2.0,0.0,348.0,154.0,15:18,15:35,16:41,16:57,on-time
2020,12,OO,SkyWest Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",31.0,7.0,5.0,2.0,0.0,192.0,133.0,23:52,00:11,01:26,01:45,on-time
2020,12,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",141.0,22.0,17.0,2.0,1.0,635.0,38.0,22:59,23:18,00:26,00:44,on-time
2020,12,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,23:04,23:20,00:38,00:58,on-time
2020,12,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",45.0,5.0,5.0,0.0,0.0,128.0,0.0,13:40,13:56,15:20,15:39,on-time
2020,12,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",45.0,7.0,2.0,0.0,1.0,70.0,0.0,10:15,10:30,12:00,12:18,on-time
2020,12,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",84.0,12.0,7.0,1.0,0.0,607.0,40.0,07:42,07:57,09:01,09:19,on-time
2020,12,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",51.0,7.0,7.0,0.0,0.0,404.0,0.0,11:26,11:43,13:25,13:41,on-time
2020,12,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",40.0,9.0,4.0,5.0,0.0,214.0,908.0,09:12,09:27,10:40,10:57,on-time
2020,12,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53.0,10.0,5.0,3.0,0.0,196.0,360.0,11:09,11:26,12:27,12:47,on-time
2020,12,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",379.0,22.0,16.0,4.0,0.0,600.0,161.0,13:27,13:46,15:06,15:22,on-time
2020,12,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2797.0,210.0,130.0,28.0,7.0,9112.0,2790.0,23:38,23:55,01:03,01:23,on-time
2020,12,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",71.0,7.0,7.0,0.0,0.0,364.0,0.0,16:29,16:44,18:30,18:45,on-time
2020,12,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",53.0,5.0,4.0,0.0,0.0,76.0,0.0,22:02,22:17,23:57,00:15,on-time
2020,12,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53.0,3.0,1.0,1.0,0.0,16.0,45.0,06:20,06:36,08:18,08:38,on-time
2020,12,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",11.0,1.0,1.0,0.0,0.0,36.0,0.0,17:57,18:13,20:01,20:17,delayed
2020,12,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",15.0,4.0,3.0,0.0,0.0,260.0,0.0,13:42,14:00,15:40,16:00,on-time
2020,12,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",84.0,12.0,4.0,1.0,0.0,99.0,60.0,07:08,07:25,08:37,08:55,on-time
2020,12,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",94.0,10.0,9.0,1.0,0.0,910.0,46.0,23:03,23:20,00:36,00:51,on-time
2020,12,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",97.0,19.0,12.0,2.0,0.0,1293.0,125.0,01:54,02:11,03:13,03:30,on-time
2020,12,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",61.0,6.0,5.0,1.0,0.0,210.0,20.0,16:04,16:21,17:46,18:06,on-time
2020,12,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",23.0,5.0,4.0,0.0,0.0,102.0,0.0,23:20,23:35,01:20,01:35,on-time
2020,12,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",102.0,17.0,13.0,3.0,1.0,750.0,233.0,10:24,10:43,12:02,12:18,on-time
2020,12,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",31.0,2.0,1.0,0.0,0.0,33.0,0.0,07:15,07:30,08:42,08:58,on-time
2020,12,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",73.0,5.0,3.0,2.0,0.0,78.0,952.0,14:31,14:50,16:17,16:35,on-time
2020,12,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",73.0,10.0,9.0,0.0,0.0,413.0,0.0,10:00,10:15,11:30,11:48,on-time
2020,12,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,12:28,12:46,14:39,14:57,on-time
2020,12,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",238.0,22.0,19.0,2.0,1.0,1134.0,903.0,12:22,12:42,14:42,15:02,on-time
2020,12,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",53.0,3.0,3.0,0.0,0.0,153.0,0.0,17:40,17:59,19:34,19:50,on-time
2020,12,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",65.0,15.0,9.0,1.0,0.0,533.0,29.0,04:29,04:49,05:55,06:15,on-time
2020,12,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,13:51,14:06,16:02,16:21,on-time
2020,12,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",383.0,52.0,28.0,11.0,2.0,1672.0,3164.0,10:10,10:25,12:12,12:31,on-time
2020,12,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",52.0,8.0,4.0,0.0,0.0,185.0,0.0,03:15,03:31,05:21,05:39,on-time
2020,12,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",451.0,64.0,36.0,8.0,0.0,1722.0,380.0,16:23,16:41,18:31,18:46,on-time
2020,12,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",57.0,5.0,3.0,0.0,0.0,100.0,0.0,21:04,21:24,23:22,23:39,on-time
2020,12,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",6.0,0.0,0.0,0.0,0.0,0.0,0.0,23:50,00:09,01:36,01:56,on-time
2020,12,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",31.0,0.0,0.0,0.0,0.0,0.0,0.0,09:49,10:07,11:16,11:31,on-time
2020,12,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",63.0,7.0,6.0,0.0,0.0,1620.0,0.0,00:30,00:45,02:39,02:59,on-time
2020,12,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",73.0,15.0,12.0,3.0,0.0,796.0,227.0,17:57,18:12,20:11,20:27,on-time
2020,12,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",155.0,18.0,9.0,0.0,0.0,450.0,0.0,06:31,06:51,08:23,08:43,on-time
2020,12,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",138.0,18.0,15.0,2.0,0.0,552.0,300.0,08:37,08:57,10:39,10:59,on-time
2020,12,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",159.0,23.0,21.0,2.0,0.0,1180.0,80.0,01:53,02:08,03:32,03:50,on-time
2020,12,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2351.0,259.0,202.0,54.0,0.0,20968.0,10048.0,23:14,23:32,01:15,01:32,on-time
2020,12,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",95.0,11.0,10.0,1.0,0.0,504.0,32.0,02:48,03:03,04:25,04:43,on-time
2020,12,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",168.0,10.0,6.0,1.0,1.0,136.0,104.0,13:13,13:30,14:47,15:05,on-time
2020,12,OO,SkyWest Airlines Inc.,OGS,"Ogdensburg, NY: Ogdensburg International",53.0,9.0,8.0,0.0,0.0,518.0,0.0,04:53,05:10,06:29,06:47,on-time
2020,12,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",388.0,67.0,55.0,2.0,0.0,2813.0,140.0,13:40,13:57,15:25,15:43,on-time
2020,12,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",348.0,49.0,36.0,4.0,0.0,1526.0,198.0,19:29,19:45,21:43,22:02,on-time
2020,12,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",267.0,21.0,15.0,4.0,0.0,668.0,98.0,16:58,17:15,18:19,18:35,on-time
2020,12,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2671.0,265.0,154.0,31.0,29.0,12690.0,4579.0,00:26,00:45,02:15,02:34,on-time
2020,12,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,23:16,23:31,01:08,01:27,on-time
2020,12,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",13.0,2.0,1.0,1.0,0.0,38.0,37.0,03:49,04:08,05:59,06:18,on-time
2020,12,OO,SkyWest Airlines Inc.,PAE,"Everett, WA: Snohomish County",23.0,1.0,1.0,0.0,0.0,25.0,0.0,06:21,06:36,07:37,07:55,delayed
2020,12,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",62.0,2.0,2.0,0.0,0.0,80.0,0.0,13:31,13:46,15:25,15:44,on-time
2020,12,OO,SkyWest Airlines Inc.,PBG,"Plattsburgh, NY: Plattsburgh International",53.0,7.0,4.0,0.0,0.0,506.0,0.0,04:51,05:07,06:31,06:46,on-time
2020,12,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",719.0,60.0,35.0,12.0,1.0,1651.0,791.0,03:58,04:14,05:18,05:33,on-time
2020,12,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1747.0,198.0,130.0,9.0,2.0,11872.0,765.0,20:51,21:07,22:34,22:49,on-time
2020,12,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",53.0,2.0,2.0,0.0,0.0,46.0,0.0,03:15,03:34,04:55,05:13,on-time
2020,12,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",100.0,14.0,12.0,2.0,0.0,857.0,249.0,18:50,19:10,20:43,21:01,on-time
2020,12,OO,SkyWest Airlines Inc.,PIR,"Pierre, SD: Pierre Regional",53.0,9.0,6.0,0.0,0.0,231.0,0.0,08:11,08:26,10:07,10:22,on-time
2020,12,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",90.0,12.0,10.0,2.0,0.0,676.0,74.0,01:42,02:01,03:14,03:34,on-time
2020,12,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",53.0,10.0,7.0,3.0,0.0,229.0,785.0,17:46,18:01,19:29,19:44,on-time
2020,12,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",41.0,6.0,2.0,0.0,0.0,273.0,0.0,10:03,10:18,11:58,12:16,on-time
2020,12,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",63.0,6.0,6.0,0.0,0.0,234.0,0.0,17:13,17:29,18:31,18:47,on-time
2020,12,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",272.0,31.0,18.0,10.0,2.0,953.0,618.0,02:16,02:36,03:53,04:10,on-time
2020,12,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",542.0,67.0,48.0,4.0,3.0,2418.0,769.0,22:53,23:09,00:51,01:07,on-time
2020,12,OO,SkyWest Airlines Inc.,PUB,"Pueblo, CO: Pueblo Memorial",53.0,7.0,6.0,0.0,0.0,181.0,0.0,23:51,00:10,01:43,02:03,on-time
2020,12,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",15.0,3.0,2.0,1.0,0.0,166.0,35.0,13:29,13:49,15:45,16:02,on-time
2020,12,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",192.0,26.0,18.0,6.0,0.0,512.0,324.0,21:08,21:25,23:17,23:37,on-time
2020,12,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",29.0,3.0,3.0,0.0,0.0,182.0,0.0,08:41,08:56,10:24,10:43,on-time
2020,12,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",372.0,37.0,23.0,9.0,0.0,1235.0,1993.0,16:13,16:33,17:49,18:08,on-time
2020,12,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",63.0,11.0,9.0,2.0,0.0,340.0,150.0,01:28,01:47,02:49,03:07,on-time
2020,12,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",15.0,1.0,1.0,0.0,0.0,31.0,0.0,08:38,08:53,10:06,10:24,delayed
2020,12,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Riverton Regional",45.0,1.0,0.0,0.0,1.0,0.0,0.0,23:26,23:46,01:24,01:43,delayed
2020,12,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",45.0,5.0,5.0,0.0,0.0,145.0,0.0,21:25,21:41,23:06,23:26,on-time
2020,12,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",370.0,25.0,19.0,2.0,0.0,729.0,40.0,05:03,05:23,06:26,06:46,on-time
2020,12,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",17.0,0.0,0.0,0.0,0.0,0.0,0.0,20:17,20:33,21:43,21:59,on-time
2020,12,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,06:43,07:03,08:53,09:13,on-time
2020,12,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",57.0,6.0,1.0,0.0,0.0,24.0,0.0,22:01,22:21,23:34,23:51,on-time
2020,12,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",92.0,9.0,7.0,1.0,0.0,395.0,687.0,07:53,08:12,09:29,09:48,on-time
2020,12,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",96.0,18.0,7.0,0.0,0.0,1201.0,0.0,16:47,17:05,18:35,18:54,on-time
2020,12,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",512.0,39.0,24.0,1.0,1.0,1049.0,15.0,22:46,23:01,00:37,00:54,on-time
2020,12,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",324.0,63.0,50.0,10.0,1.0,1839.0,472.0,02:52,03:09,04:45,05:05,on-time
2020,12,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",8.0,1.0,1.0,0.0,0.0,17.0,0.0,17:25,17:43,19:33,19:52,delayed
2020,12,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",176.0,11.0,9.0,0.0,0.0,301.0,0.0,14:05,14:21,15:32,15:52,on-time
2020,12,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",240.0,32.0,25.0,2.0,1.0,1494.0,60.0,14:59,15:19,16:44,17:02,on-time
2020,12,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",266.0,24.0,16.0,0.0,0.0,741.0,0.0,16:14,16:33,18:26,18:42,on-time
2020,12,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",32.0,10.0,7.0,3.0,0.0,472.0,128.0,15:44,16:02,17:19,17:39,on-time
2020,12,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",30.0,7.0,6.0,0.0,0.0,335.0,0.0,13:54,14:09,15:36,15:55,on-time
2020,12,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1883.0,160.0,109.0,35.0,3.0,4687.0,4435.0,17:41,17:56,19:06,19:21,on-time
2020,12,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2667.0,195.0,125.0,26.0,8.0,9334.0,2294.0,00:37,00:52,01:57,02:14,on-time
2020,12,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",114.0,16.0,11.0,2.0,0.0,484.0,129.0,15:04,15:21,16:26,16:42,on-time
2020,12,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",283.0,22.0,17.0,3.0,0.0,1099.0,226.0,09:50,10:08,11:48,12:08,on-time
2020,12,OO,SkyWest Airlines Inc.,SHD,"Staunton, VA: Shenandoah Valley Regional",53.0,11.0,9.0,0.0,0.0,441.0,0.0,05:22,05:40,06:57,07:16,on-time
2020,12,OO,SkyWest Airlines Inc.,SHR,"Sheridan, WY: Sheridan County",53.0,5.0,3.0,0.0,0.0,171.0,0.0,20:30,20:49,22:23,22:41,on-time
2020,12,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",133.0,14.0,11.0,1.0,0.0,298.0,21.0,01:43,01:59,03:19,03:39,on-time
2020,12,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",607.0,53.0,32.0,7.0,0.0,1458.0,771.0,12:08,12:25,13:25,13:44,on-time
2020,12,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4062.0,411.0,316.0,77.0,2.0,26348.0,8651.0,02:34,02:53,04:20,04:40,on-time
2020,12,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",53.0,6.0,4.0,0.0,0.0,127.0,0.0,05:43,05:58,07:49,08:05,on-time
2020,12,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",398.0,25.0,12.0,7.0,0.0,684.0,470.0,07:34,07:52,09:42,10:01,on-time
2020,12,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",229.0,15.0,13.0,0.0,0.0,665.0,0.0,05:51,06:09,07:46,08:04,on-time
2020,12,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",8.0,2.0,2.0,0.0,0.0,59.0,0.0,04:50,05:07,06:24,06:42,on-time
2020,12,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",214.0,24.0,22.0,0.0,0.0,778.0,0.0,22:06,22:24,00:00,00:20,on-time
2020,12,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",76.0,3.0,2.0,0.0,0.0,38.0,0.0,07:52,08:09,09:12,09:32,on-time
2020,12,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",170.0,34.0,31.0,2.0,1.0,886.0,195.0,01:49,02:05,03:36,03:53,on-time
2020,12,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",29.0,3.0,2.0,0.0,0.0,87.0,0.0,10:12,10:31,11:54,12:11,on-time
2020,12,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,03:11,03:28,05:09,05:25,on-time
2020,12,OO,SkyWest Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",42.0,7.0,5.0,0.0,0.0,232.0,0.0,10:52,11:10,12:51,13:11,on-time
2020,12,OO,SkyWest Airlines Inc.,TPA,"Tampa, FL: Tampa International",9.0,4.0,3.0,0.0,1.0,130.0,0.0,09:49,10:09,11:43,12:03,on-time
2020,12,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",31.0,5.0,1.0,0.0,1.0,103.0,0.0,21:39,21:56,23:52,00:12,on-time
2020,12,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",141.0,28.0,21.0,0.0,1.0,1075.0,0.0,11:31,11:49,13:09,13:24,on-time
2020,12,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",462.0,59.0,38.0,9.0,1.0,1995.0,813.0,14:43,15:02,16:03,16:22,on-time
2020,12,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",90.0,16.0,12.0,4.0,0.0,1535.0,791.0,18:00,18:20,19:56,20:16,on-time
2020,12,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",100.0,10.0,10.0,0.0,0.0,326.0,0.0,20:28,20:45,22:41,22:59,on-time
2020,12,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",47.0,6.0,5.0,0.0,0.0,143.0,0.0,12:41,13:01,14:14,14:29,on-time
